Image Name,true_label
Background_without_leaves/image (100).JPG,Background Without Leaves
Blueberry___healthy/image (1).JPG,Blueberry : Healthy
Blueberry___healthy/image (2).JPG,Blueberry : Healthy
Blueberry___healthy/image (3).JPG,Blueberry : Healthy
Blueberry___healthy/image (4).JPG,Blueberry : Healthy
Blueberry___healthy/image (5).JPG,Blueberry : Healthy
Blueberry___healthy/image (6).JPG,Blueberry : Healthy
Blueberry___healthy/image (7).JPG,Blueberry : Healthy
Blueberry___healthy/image (8).JPG,Blueberry : Healthy
Blueberry___healthy/image (9).JPG,Blueberry : Healthy
Blueberry___healthy/image (10).JPG,Blueberry : Healthy
Blueberry___healthy/image (11).JPG,Blueberry : Healthy
Blueberry___healthy/image (12).JPG,Blueberry : Healthy
Blueberry___healthy/image (13).JPG,Blueberry : Healthy
Blueberry___healthy/image (14).JPG,Blueberry : Healthy
Blueberry___healthy/image (15).JPG,Blueberry : Healthy
Blueberry___healthy/image (16).JPG,Blueberry : Healthy
Blueberry___healthy/image (17).JPG,Blueberry : Healthy
Blueberry___healthy/image (18).JPG,Blueberry : Healthy
Blueberry___healthy/image (19).JPG,Blueberry : Healthy
Blueberry___healthy/image (20).JPG,Blueberry : Healthy
Blueberry___healthy/image (21).JPG,Blueberry : Healthy
Blueberry___healthy/image (22).JPG,Blueberry : Healthy
Blueberry___healthy/image (23).JPG,Blueberry : Healthy
Blueberry___healthy/image (24).JPG,Blueberry : Healthy
Blueberry___healthy/image (25).JPG,Blueberry : Healthy
Blueberry___healthy/image (26).JPG,Blueberry : Healthy
Blueberry___healthy/image (27).JPG,Blueberry : Healthy
Blueberry___healthy/image (28).JPG,Blueberry : Healthy
Blueberry___healthy/image (29).JPG,Blueberry : Healthy
Blueberry___healthy/image (30).JPG,Blueberry : Healthy
Blueberry___healthy/image (31).JPG,Blueberry : Healthy
Blueberry___healthy/image (32).JPG,Blueberry : Healthy
Blueberry___healthy/image (33).JPG,Blueberry : Healthy
Blueberry___healthy/image (34).JPG,Blueberry : Healthy
Blueberry___healthy/image (35).JPG,Blueberry : Healthy
Blueberry___healthy/image (36).JPG,Blueberry : Healthy
Blueberry___healthy/image (37).JPG,Blueberry : Healthy
Blueberry___healthy/image (38).JPG,Blueberry : Healthy
Blueberry___healthy/image (39).JPG,Blueberry : Healthy
Blueberry___healthy/image (40).JPG,Blueberry : Healthy
Blueberry___healthy/image (41).JPG,Blueberry : Healthy
Blueberry___healthy/image (42).JPG,Blueberry : Healthy
Blueberry___healthy/image (43).JPG,Blueberry : Healthy
Blueberry___healthy/image (44).JPG,Blueberry : Healthy
Blueberry___healthy/image (45).JPG,Blueberry : Healthy
Blueberry___healthy/image (46).JPG,Blueberry : Healthy
Blueberry___healthy/image (47).JPG,Blueberry : Healthy
Blueberry___healthy/image (48).JPG,Blueberry : Healthy
Blueberry___healthy/image (49).JPG,Blueberry : Healthy
Blueberry___healthy/image (50).JPG,Blueberry : Healthy
Blueberry___healthy/image (51).JPG,Blueberry : Healthy
Blueberry___healthy/image (52).JPG,Blueberry : Healthy
Blueberry___healthy/image (53).JPG,Blueberry : Healthy
Blueberry___healthy/image (54).JPG,Blueberry : Healthy
Blueberry___healthy/image (55).JPG,Blueberry : Healthy
Blueberry___healthy/image (56).JPG,Blueberry : Healthy
Blueberry___healthy/image (57).JPG,Blueberry : Healthy
Blueberry___healthy/image (58).JPG,Blueberry : Healthy
Blueberry___healthy/image (59).JPG,Blueberry : Healthy
Blueberry___healthy/image (60).JPG,Blueberry : Healthy
Blueberry___healthy/image (61).JPG,Blueberry : Healthy
Blueberry___healthy/image (62).JPG,Blueberry : Healthy
Blueberry___healthy/image (63).JPG,Blueberry : Healthy
Blueberry___healthy/image (64).JPG,Blueberry : Healthy
Blueberry___healthy/image (65).JPG,Blueberry : Healthy
Blueberry___healthy/image (66).JPG,Blueberry : Healthy
Blueberry___healthy/image (67).JPG,Blueberry : Healthy
Blueberry___healthy/image (68).JPG,Blueberry : Healthy
Blueberry___healthy/image (69).JPG,Blueberry : Healthy
Blueberry___healthy/image (70).JPG,Blueberry : Healthy
Blueberry___healthy/image (71).JPG,Blueberry : Healthy
Blueberry___healthy/image (72).JPG,Blueberry : Healthy
Blueberry___healthy/image (73).JPG,Blueberry : Healthy
Blueberry___healthy/image (74).JPG,Blueberry : Healthy
Blueberry___healthy/image (75).JPG,Blueberry : Healthy
Blueberry___healthy/image (76).JPG,Blueberry : Healthy
Blueberry___healthy/image (77).JPG,Blueberry : Healthy
Blueberry___healthy/image (78).JPG,Blueberry : Healthy
Blueberry___healthy/image (79).JPG,Blueberry : Healthy
Blueberry___healthy/image (80).JPG,Blueberry : Healthy
Blueberry___healthy/image (81).JPG,Blueberry : Healthy
Blueberry___healthy/image (82).JPG,Blueberry : Healthy
Blueberry___healthy/image (83).JPG,Blueberry : Healthy
Blueberry___healthy/image (84).JPG,Blueberry : Healthy
Blueberry___healthy/image (85).JPG,Blueberry : Healthy
Blueberry___healthy/image (86).JPG,Blueberry : Healthy
Blueberry___healthy/image (87).JPG,Blueberry : Healthy
Blueberry___healthy/image (88).JPG,Blueberry : Healthy
Blueberry___healthy/image (89).JPG,Blueberry : Healthy
Blueberry___healthy/image (90).JPG,Blueberry : Healthy
Blueberry___healthy/image (91).JPG,Blueberry : Healthy
Blueberry___healthy/image (92).JPG,Blueberry : Healthy
Blueberry___healthy/image (93).JPG,Blueberry : Healthy
Blueberry___healthy/image (94).JPG,Blueberry : Healthy
Blueberry___healthy/image (95).JPG,Blueberry : Healthy
Blueberry___healthy/image (96).JPG,Blueberry : Healthy
Blueberry___healthy/image (97).JPG,Blueberry : Healthy
Blueberry___healthy/image (98).JPG,Blueberry : Healthy
Blueberry___healthy/image (99).JPG,Blueberry : Healthy
Blueberry___healthy/image (100).JPG,Blueberry : Healthy
Cherry___healthy/image (1).JPG,Cherry : Healthy
Cherry___healthy/image (2).JPG,Cherry : Healthy
Cherry___healthy/image (3).JPG,Cherry : Healthy
Cherry___healthy/image (4).JPG,Cherry : Healthy
Cherry___healthy/image (5).JPG,Cherry : Healthy
Cherry___healthy/image (6).JPG,Cherry : Healthy
Cherry___healthy/image (7).JPG,Cherry : Healthy
Cherry___healthy/image (8).JPG,Cherry : Healthy
Cherry___healthy/image (9).JPG,Cherry : Healthy
Cherry___healthy/image (10).JPG,Cherry : Healthy
Cherry___healthy/image (11).JPG,Cherry : Healthy
Cherry___healthy/image (12).JPG,Cherry : Healthy
Cherry___healthy/image (13).JPG,Cherry : Healthy
Cherry___healthy/image (14).JPG,Cherry : Healthy
Cherry___healthy/image (15).JPG,Cherry : Healthy
Cherry___healthy/image (16).JPG,Cherry : Healthy
Cherry___healthy/image (17).JPG,Cherry : Healthy
Cherry___healthy/image (18).JPG,Cherry : Healthy
Cherry___healthy/image (19).JPG,Cherry : Healthy
Cherry___healthy/image (20).JPG,Cherry : Healthy
Cherry___healthy/image (21).JPG,Cherry : Healthy
Cherry___healthy/image (22).JPG,Cherry : Healthy
Cherry___healthy/image (23).JPG,Cherry : Healthy
Cherry___healthy/image (24).JPG,Cherry : Healthy
Cherry___healthy/image (25).JPG,Cherry : Healthy
Cherry___healthy/image (26).JPG,Cherry : Healthy
Cherry___healthy/image (27).JPG,Cherry : Healthy
Cherry___healthy/image (28).JPG,Cherry : Healthy
Cherry___healthy/image (29).JPG,Cherry : Healthy
Cherry___healthy/image (30).JPG,Cherry : Healthy
Cherry___healthy/image (31).JPG,Cherry : Healthy
Cherry___healthy/image (32).JPG,Cherry : Healthy
Cherry___healthy/image (33).JPG,Cherry : Healthy
Cherry___healthy/image (34).JPG,Cherry : Healthy
Cherry___healthy/image (35).JPG,Cherry : Healthy
Cherry___healthy/image (36).JPG,Cherry : Healthy
Cherry___healthy/image (37).JPG,Cherry : Healthy
Cherry___healthy/image (38).JPG,Cherry : Healthy
Cherry___healthy/image (39).JPG,Cherry : Healthy
Cherry___healthy/image (40).JPG,Cherry : Healthy
Cherry___healthy/image (41).JPG,Cherry : Healthy
Cherry___healthy/image (42).JPG,Cherry : Healthy
Cherry___healthy/image (43).JPG,Cherry : Healthy
Cherry___healthy/image (44).JPG,Cherry : Healthy
Cherry___healthy/image (45).JPG,Cherry : Healthy
Cherry___healthy/image (46).JPG,Cherry : Healthy
Cherry___healthy/image (47).JPG,Cherry : Healthy
Cherry___healthy/image (48).JPG,Cherry : Healthy
Cherry___healthy/image (49).JPG,Cherry : Healthy
Cherry___healthy/image (50).JPG,Cherry : Healthy
Cherry___healthy/image (51).JPG,Cherry : Healthy
Cherry___healthy/image (52).JPG,Cherry : Healthy
Cherry___healthy/image (53).JPG,Cherry : Healthy
Cherry___healthy/image (54).JPG,Cherry : Healthy
Cherry___healthy/image (55).JPG,Cherry : Healthy
Cherry___healthy/image (56).JPG,Cherry : Healthy
Cherry___healthy/image (57).JPG,Cherry : Healthy
Cherry___healthy/image (58).JPG,Cherry : Healthy
Cherry___healthy/image (59).JPG,Cherry : Healthy
Cherry___healthy/image (60).JPG,Cherry : Healthy
Cherry___healthy/image (61).JPG,Cherry : Healthy
Cherry___healthy/image (62).JPG,Cherry : Healthy
Cherry___healthy/image (63).JPG,Cherry : Healthy
Cherry___healthy/image (64).JPG,Cherry : Healthy
Cherry___healthy/image (65).JPG,Cherry : Healthy
Cherry___healthy/image (66).JPG,Cherry : Healthy
Cherry___healthy/image (67).JPG,Cherry : Healthy
Cherry___healthy/image (68).JPG,Cherry : Healthy
Cherry___healthy/image (69).JPG,Cherry : Healthy
Cherry___healthy/image (70).JPG,Cherry : Healthy
Cherry___healthy/image (71).JPG,Cherry : Healthy
Cherry___healthy/image (72).JPG,Cherry : Healthy
Cherry___healthy/image (73).JPG,Cherry : Healthy
Cherry___healthy/image (74).JPG,Cherry : Healthy
Cherry___healthy/image (75).JPG,Cherry : Healthy
Cherry___healthy/image (76).JPG,Cherry : Healthy
Cherry___healthy/image (77).JPG,Cherry : Healthy
Cherry___healthy/image (78).JPG,Cherry : Healthy
Cherry___healthy/image (79).JPG,Cherry : Healthy
Cherry___healthy/image (80).JPG,Cherry : Healthy
Cherry___healthy/image (81).JPG,Cherry : Healthy
Cherry___healthy/image (82).JPG,Cherry : Healthy
Cherry___healthy/image (83).JPG,Cherry : Healthy
Cherry___healthy/image (84).JPG,Cherry : Healthy
Cherry___healthy/image (85).JPG,Cherry : Healthy
Cherry___healthy/image (86).JPG,Cherry : Healthy
Cherry___healthy/image (87).JPG,Cherry : Healthy
Cherry___healthy/image (88).JPG,Cherry : Healthy
Cherry___healthy/image (89).JPG,Cherry : Healthy
Cherry___healthy/image (90).JPG,Cherry : Healthy
Cherry___healthy/image (91).JPG,Cherry : Healthy
Cherry___healthy/image (92).JPG,Cherry : Healthy
Cherry___healthy/image (93).JPG,Cherry : Healthy
Cherry___healthy/image (94).JPG,Cherry : Healthy
Cherry___healthy/image (95).JPG,Cherry : Healthy
Cherry___healthy/image (96).JPG,Cherry : Healthy
Cherry___healthy/image (97).JPG,Cherry : Healthy
Cherry___healthy/image (98).JPG,Cherry : Healthy
Cherry___healthy/image (99).JPG,Cherry : Healthy
Cherry___healthy/image (100).JPG,Cherry : Healthy
Cherry___Powdery_mildew/image (1).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (2).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (3).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (4).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (5).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (6).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (7).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (8).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (9).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (10).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (11).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (12).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (13).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (14).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (15).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (16).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (17).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (18).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (19).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (20).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (21).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (22).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (23).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (24).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (25).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (26).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (27).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (28).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (29).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (30).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (31).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (32).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (33).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (34).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (35).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (36).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (37).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (38).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (39).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (40).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (41).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (42).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (43).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (44).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (45).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (46).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (47).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (48).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (49).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (50).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (51).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (52).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (53).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (54).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (55).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (56).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (57).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (58).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (59).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (60).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (61).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (62).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (63).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (64).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (65).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (66).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (67).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (68).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (69).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (70).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (71).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (72).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (73).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (74).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (75).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (76).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (77).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (78).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (79).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (80).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (81).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (82).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (83).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (84).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (85).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (86).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (87).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (88).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (89).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (90).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (91).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (92).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (93).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (94).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (95).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (96).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (97).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (98).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (99).JPG,Cherry : Powdery Mildew
Cherry___Powdery_mildew/image (100).JPG,Cherry : Powdery Mildew
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (1).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (2).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (3).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (4).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (5).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (6).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (7).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (8).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (9).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (10).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (11).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (12).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
Corn___Cercospora_leaf_spot Gray_leaf_spot/image (13).JPG,Corn : Cercospora Leaf Spot | Gray Leaf Spot
